date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:42:29	971556/971556	---M--	200	added ('OK')	video/quicktime	date:Mon,%2026%20Jul%202021%2018:15:43%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/07/Integration.mov	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/07/Integration.qt	(from https://www.sotaimaging.com/sota-cloud/)
09:42:31	1677092/1677092	---M--	200	added ('OK')	video/webm	date:Thu,%2005%20Aug%202021%2016:34:53%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/08/CloudHero_080421.webm	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/08/CloudHero_080421.webm	(from https://www.sotaimaging.com/sota-cloud/)
09:42:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Dec%202022%2014:42:30%20GMT	https://www.sotaimaging.com/?p=3482	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/index761f.html	(from https://www.sotaimaging.com/sota-cloud/)
09:42:33	1547720/1547720	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2023%20Jul%202021%2020:23:09%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/07/ImagesAnywhere.svg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/07/ImagesAnywhere.svg	(from https://www.sotaimaging.com/sota-cloud/)
09:42:44	905917/905917	---M--	200	added ('OK')	video/mp4	date:Wed,%2028%20Jul%202021%2022:35:13%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/07/FastWorkflowsNumbers.mp4	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/07/FastWorkflowsNumbers.mp4	(from https://www.sotaimaging.com/sota-cloud/)
09:42:45	942360/942360	---M--	200	added ('OK')	video/mp4	date:Mon,%2026%20Jul%202021%2018:21:46%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/07/LetsGrow.mp4	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/07/LetsGrow.mp4	(from https://www.sotaimaging.com/sota-cloud/)
09:42:46	1860832/1860832	---M--	200	added ('OK')	video/mp4	date:Mon,%2026%20Jul%202021%2018:18:06%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/07/FastWorkflows.mp4	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/07/FastWorkflows.mp4	(from https://www.sotaimaging.com/sota-cloud/)
09:42:53	409551/409551	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Jul%202021%2018:55:02%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/07/review-drbarry-thumb.png	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/07/review-drbarry-thumb.png	(from https://www.sotaimaging.com/sota-cloud/)
09:42:53	585054/585054	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Jul%202021%2020:43:36%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/07/AutomatedPatient_072821.png	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/07/AutomatedPatient_072821.png	(from https://www.sotaimaging.com/sota-cloud/)
09:42:53	3765926/3765926	---M--	200	added ('OK')	video/mp4	date:Mon,%2026%20Jul%202021%2018:23:23%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/07/LittleThings.mp4	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/07/LittleThings.mp4	(from https://www.sotaimaging.com/sota-cloud/)
09:42:53	24330/24330	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Jul%202021%2018:52:51%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/07/review-drbarry-profile.png	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/07/review-drbarry-profile.png	(from https://www.sotaimaging.com/sota-cloud/)
09:42:55	22862/22862	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Jul%202021%2018:54:54%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/07/review-dralvand-profile.png	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/07/review-dralvand-profile.png	(from https://www.sotaimaging.com/sota-cloud/)
09:42:55	20808/20808	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Jul%202021%2018:52:47%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/07/review-drtran-profile.png	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/07/review-drtran-profile.png	(from https://www.sotaimaging.com/sota-cloud/)
09:42:56	53342/53342	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Jul%202021%2020:45:21%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/07/SuperiorSoftware-1.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/07/SuperiorSoftware-1.jpg	(from https://www.sotaimaging.com/sota-cloud/)
09:42:57	59396/59396	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2023%20Jul%202021%2018:01:24%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/07/LimitlessScalability.svg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/07/LimitlessScalability.svg	(from https://www.sotaimaging.com/sota-cloud/)
09:42:58	469471/469471	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Jul%202021%2018:56:45%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/07/review-drtran-thumb.png	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/07/review-drtran-thumb.png	(from https://www.sotaimaging.com/sota-cloud/)
09:42:59	57244/57244	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2023%20Jul%202021%2018:00:40%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/07/OfflineModule.svg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/07/OfflineModule.svg	(from https://www.sotaimaging.com/sota-cloud/)
09:42:59	3739231/3739231	---M--	200	added ('OK')	application/pdf	date:Tue,%2020%20Sep%202022%2019:50:02%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/07/SOTA-Cloud-Compatability.pdf	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/07/SOTA-Cloud-Compatability.pdf	(from https://www.sotaimaging.com/sota-cloud/)
09:42:59	894173/894173	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2023%20Jul%202021%2018:01:03%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/07/BulletproofSecurity.svg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/07/BulletproofSecurity.svg	(from https://www.sotaimaging.com/sota-cloud/)
09:43:00	655836/655836	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Jul%202021%2018:53:07%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/07/review-dralvand-thumb.png	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/07/review-dralvand-thumb.png	(from https://www.sotaimaging.com/sota-cloud/)
09:43:00	176552/176552	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2023%20Jul%202021%2017:59:08%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/07/WeAnswer.svg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/07/WeAnswer.svg	(from https://www.sotaimaging.com/sota-cloud/)
09:43:02	89490/89490	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Jul%202021%2020:46:25%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/07/CuttingEdge-1.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/07/CuttingEdge-1.jpg	(from https://www.sotaimaging.com/sota-cloud/)
09:43:03	12606/12606	---M-Z	200	added ('OK')	text/css	date:Tue,%2005%20Oct%202021%2016:46:19%20GMT	https://www.sotaimaging.com/wp-content/cache/min/1/wp-content/et-cache/2461/et-divi-dynamic-tb-1466-tb-2846-2461.css?ver=1633452379	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/cache/min/1/wp-content/et-cache/2461/et-divi-dynamic-tb-1466-tb-2846-24611a7d.css	(from https://www.sotaimaging.com/sota-image/)
09:43:03	1008860/1008860	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2028%20Jan%202022%2016:04:22%20GMT	https://www.sotaimaging.com/wp-content/cache/min/1/db462a1b05b828cb9a3dbc228cfd8f1e.js	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/cache/min/1/db462a1b05b828cb9a3dbc228cfd8f1e.js	(from https://www.sotaimaging.com/sota-cloud/)
09:43:03	261/261	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Dec%202022%2014:43:03%20GMT	https://www.sotaimaging.com/wp-json/wp/v2/pages/2461	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-json/wp/v2/pages/2461	(from https://www.sotaimaging.com/sota-image/)
09:43:04	4368/4368	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Jul%202021%2008:32:44%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/cliosoft_logo.png	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/cliosoft_logo.png	(from https://www.sotaimaging.com/sota-image/)
09:43:04	58615/58615	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Jul%202021%2008:33:01%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/cliosoft_banner.png	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/cliosoft_banner.png	(from https://www.sotaimaging.com/sota-image/)
09:43:04	431488/431488	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Jul%202021%2007:45:15%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/07/WereNice.png	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/07/WereNice.png	(from https://www.sotaimaging.com/sota-cloud/)
09:43:04	28439/28439	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2008:31:16%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/cliosoft-1.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/cliosoft-1.jpg	(from https://www.sotaimaging.com/sota-image/)
09:43:05	54683/54683	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2008:36:26%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/cliosoft_in_office.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/cliosoft_in_office.jpg	(from https://www.sotaimaging.com/sota-image/)
09:43:05	48557/48557	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2008:30:51%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/cliosoft_sync.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/cliosoft_sync.jpg	(from https://www.sotaimaging.com/sota-image/)
09:43:05	144809/144809	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Dec%202022%2023:14:07%20GMT	https://www.sotaimaging.com/sota-image-system-requirements/	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/sota-image-system-requirements/index.html	(from https://www.sotaimaging.com/sota-image/)
09:43:06	19288/19288	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2008:10:32%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/06/cliosoft_oneclick-1.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/06/cliosoft_oneclick-1.jpg	(from https://www.sotaimaging.com/sota-image/)
09:43:06	38220/38220	---M-Z	200	added ('OK')	application/json	date:Mon,%2026%20Dec%202022%2014:43:04%20GMT	https://www.sotaimaging.com/wp-json/wp/v2/pages/2461/	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-json/wp/v2/pages/2461/index.html	(from https://www.sotaimaging.com/sota-image/)
09:43:06	3263/3263	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Jul%202021%2008:29:54%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/toolicons.png	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/toolicons.png	(from https://www.sotaimaging.com/sota-image/)
09:43:06	34468/34468	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2008:30:02%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/cliosoft_custom.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/cliosoft_custom.jpg	(from https://www.sotaimaging.com/sota-image/)
09:43:06	4333/4333	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Jul%202021%2008:29:41%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/toolicons2.png	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/toolicons2.png	(from https://www.sotaimaging.com/sota-image/)
09:43:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Dec%202022%2014:43:05%20GMT	https://www.sotaimaging.com/?p=2461	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/indexcd86.html	(from https://www.sotaimaging.com/sota-image/)
09:43:06	9595/9595	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2008:29:48%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/tool_color.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/tool_color.jpg	(from https://www.sotaimaging.com/sota-image/)
09:43:07	21783/21783	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2008:29:34%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/tool_invert.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/tool_invert.jpg	(from https://www.sotaimaging.com/sota-image/)
09:43:07	10998/10998	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2008:29:15%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/tool_sharpen.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/tool_sharpen.jpg	(from https://www.sotaimaging.com/sota-image/)
09:43:07	9875/9875	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2008:29:21%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/tool_export.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/tool_export.jpg	(from https://www.sotaimaging.com/sota-image/)
09:43:08	18327/18327	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2005:40:11%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/tool_measure.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/tool_measure.jpg	(from https://www.sotaimaging.com/sota-image/)
09:43:08	15516/15516	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2008:29:27%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/tool_annotate.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/tool_annotate.jpg	(from https://www.sotaimaging.com/sota-image/)
09:43:08	4794/4794	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2008:32:02%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/cliosoft_banner_bg.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/cliosoft_banner_bg.jpg	(from https://www.sotaimaging.com/sota-image/)
09:43:08	27283/27283	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2008:37:49%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/sotastory3.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/sotastory3.jpg	(from https://www.sotaimaging.com/sota-image/)
09:43:09	9566/9566	---M-Z	200	added ('OK')	text/css	date:Tue,%2005%20Oct%202021%2016:46:20%20GMT	https://www.sotaimaging.com/wp-content/cache/min/1/wp-content/et-cache/2368/et-divi-dynamic-tb-1466-tb-1483-2368.css?ver=1633452380	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/cache/min/1/wp-content/et-cache/2368/et-divi-dynamic-tb-1466-tb-1483-2368546a.css	(from https://www.sotaimaging.com/cazoo/)
09:43:09	261/261	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Dec%202022%2014:43:09%20GMT	https://www.sotaimaging.com/wp-json/wp/v2/pages/2368	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-json/wp/v2/pages/2368	(from https://www.sotaimaging.com/cazoo/)
09:43:09	4582/4582	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Jul%202021%2009:03:05%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/CazooLogo_WhiteSmall.png	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/CazooLogo_WhiteSmall.png	(from https://www.sotaimaging.com/cazoo/)
09:43:10	6441/6441	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2009:01:51%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/CazooVertGroup-v03.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/CazooVertGroup-v03.jpg	(from https://www.sotaimaging.com/cazoo/)
09:43:10	21084/21084	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2009:00:46%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/AerosolsOut.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/AerosolsOut.jpg	(from https://www.sotaimaging.com/cazoo/)
09:43:13	149119/149119	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2008:59:44%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/SaferOperatory.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/SaferOperatory.jpg	(from https://www.sotaimaging.com/cazoo/)
09:43:13	1008860/1008860	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2028%20Jan%202022%2016:04:21%20GMT	https://www.sotaimaging.com/wp-content/cache/min/1/31185d66b8b141799d8bf8428168e4ac.js	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/cache/min/1/31185d66b8b141799d8bf8428168e4ac.js	(from https://www.sotaimaging.com/sota-image/)
09:43:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Dec%202022%2014:43:09%20GMT	https://www.sotaimaging.com/?p=2368	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/index07c5.html	(from https://www.sotaimaging.com/cazoo/)
09:43:13	30826/30826	---M-Z	200	added ('OK')	application/json	date:Mon,%2026%20Dec%202022%2014:43:09%20GMT	https://www.sotaimaging.com/wp-json/wp/v2/pages/2368/	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-json/wp/v2/pages/2368/index.html	(from https://www.sotaimaging.com/cazoo/)
09:43:13	6982/6982	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2008:59:11%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/AirflowImage.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/AirflowImage.jpg	(from https://www.sotaimaging.com/cazoo/)
09:43:14	105935/105935	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2008:58:08%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/ComfortImage.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/ComfortImage.jpg	(from https://www.sotaimaging.com/cazoo/)
09:43:14	18973/18973	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2008:56:33%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/HVECompatability.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/HVECompatability.jpg	(from https://www.sotaimaging.com/cazoo/)
09:43:15	20533/20533	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2008:57:37%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/AttachmentCapable.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/AttachmentCapable.jpg	(from https://www.sotaimaging.com/cazoo/)
09:43:15	3906/3906	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2008:55:08%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/RetractorClip.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/RetractorClip.jpg	(from https://www.sotaimaging.com/cazoo/)
09:43:15	4760/4760	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2008:55:34%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/PressureOpt.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/PressureOpt.jpg	(from https://www.sotaimaging.com/cazoo/)
09:43:15	84942/84942	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2008:57:04%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/HandsFree.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/HandsFree.jpg	(from https://www.sotaimaging.com/cazoo/)
09:43:16	37186/37186	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2009:02:10%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/HeroBG.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/HeroBG.jpg	(from https://www.sotaimaging.com/cazoo/)
09:43:16	261/261	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Dec%202022%2014:43:16%20GMT	https://www.sotaimaging.com/wp-json/wp/v2/pages/2305	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-json/wp/v2/pages/2305	(from https://www.sotaimaging.com/demo-by-mail/)
09:43:16	2705/2705	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Jul%202021%2008:21:08%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/image.png	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/image.png	(from https://www.sotaimaging.com/demo-by-mail/)
09:43:16	15805/15805	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2008:22:51%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/demo-mail-icon-01.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/demo-mail-icon-01.jpg	(from https://www.sotaimaging.com/demo-by-mail/)
09:43:17	10284/10284	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2008:22:44%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/demo-mail-icon-02.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/demo-mail-icon-02.jpg	(from https://www.sotaimaging.com/demo-by-mail/)
09:43:17	11458/11458	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2008:22:38%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/demo-mail-icon-03.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/demo-mail-icon-03.jpg	(from https://www.sotaimaging.com/demo-by-mail/)
09:43:18	30814/30814	---M-Z	200	added ('OK')	application/json	date:Mon,%2026%20Dec%202022%2014:43:16%20GMT	https://www.sotaimaging.com/wp-json/wp/v2/pages/2305/	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-json/wp/v2/pages/2305/index.html	(from https://www.sotaimaging.com/demo-by-mail/)
09:43:18	50040/50040	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2009:05:59%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/allinthebox.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/allinthebox.jpg	(from https://www.sotaimaging.com/demo-by-mail/)
09:43:18	868224/868224	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2028%20Jan%202022%2016:04:39%20GMT	https://www.sotaimaging.com/wp-content/cache/min/1/f0273c347b42be13351036d42ac7134b.js	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/cache/min/1/f0273c347b42be13351036d42ac7134b.js	(from https://www.sotaimaging.com/cazoo/)
09:43:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Dec%202022%2014:43:17%20GMT	https://www.sotaimaging.com/?p=2305	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/index98d4.html	(from https://www.sotaimaging.com/demo-by-mail/)
09:43:18	5313/5313	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Jul%202021%2008:21:39%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/ChrisCortes_darby-1.png	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/ChrisCortes_darby-1.png	(from https://www.sotaimaging.com/demo-by-mail/)
09:43:18	85236/85236	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2008:21:43%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/sota_tech_support.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/sota_tech_support.jpg	(from https://www.sotaimaging.com/demo-by-mail/)
09:43:19	2132/2132	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Jul%202021%2008:21:22%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/schein.png	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/schein.png	(from https://www.sotaimaging.com/demo-by-mail/)
09:43:20	2022/2022	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Jul%202021%2008:21:05%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/patterson.png	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/patterson.png	(from https://www.sotaimaging.com/demo-by-mail/)
